Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  15:45:00,-1.1,190.18037094464638,1.0,45.38251793443488,1.0,45.38251793443488,190.18037094464638,5.077729113221544,1.471965701805937,5.246497618344222,-1.383134645482187,5.336830814161899 
 01/01  16:00:00,-1.1,132.41076891910806,1.0,32.02625108222755,1.0,32.02625108222755,132.41076891910806,4.979824309037495,0.6049977903440948,4.958971059323233,-1.5235793895699317,5.25390962775686 
 01/01  16:15:00,-1.1,72.49471069167912,1.0,17.762198626050539,1.0,17.762198626050539,72.49471069167912,4.854647123184032,-0.6515968104294164,4.634371667436881,-1.8014612329902776,5.166384514081555 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.6817459142827959,-2.4911349935804809,4.242658593127089,-2.096295953261233,5.067219635118965 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.630637357055734,-2.6296297344016219,4.140283014575175,-2.1718161561991566,4.97087481445244 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.566068043764759,-2.8247580865823784,4.0790026540061039,-2.261188854064244,4.890034868454769 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,4.513259881819447,-2.9720118201584135,4.0073574412450629,-2.4147268593594619,4.826248481130024 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.465669834615287,-3.124322566375955,3.9494340701556327,-2.558295104886554,4.775084791846684 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.422660116819977,-3.2760888301752284,3.9006316235846159,-2.6983439472899137,4.731446261267371 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,4.3818979457661089,-3.428015661502758,3.8462109696529298,-2.846266463239772,4.691816097671598 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,4.367518930776073,-3.2741126133652487,3.813079094468435,-2.840398656101968,4.658039989165159 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,4.353606958142261,-3.202291805920649,3.794213330954392,-2.858830658765669,4.6318441413251369 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,4.333065236728187,-3.27469443963866,3.76905263533223,-2.9501393856090205,4.611388344469898 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,4.316820407685329,-3.248028958396287,3.749477360594028,-2.9910881129836754,4.593585522805811 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.316190462853073,-2.945727415692175,3.764651474722882,-2.7210664193468689,4.5780354607130919 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,4.315337925955435,-2.646563799200004,3.7836944763354269,-2.450722273313886,4.564919194369795 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,4.315853024622692,-2.348717237043535,3.803656630855812,-2.180278052077824,4.553979714470127 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.317605262324918,-2.0521867901700316,3.8249483272962268,-1.9097022134942563,4.544764964469108 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,4.276912856173971,-2.337627747380692,3.7922892257939795,-2.1210167008661644,4.531332864404685 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.237223373240965,-2.556455431043314,3.7481826458830485,-2.283232839281709,4.509156768903183 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.183813512196263,-2.90646155042384,3.691597008633721,-2.5188753470147278,4.476923453487106 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,4.125048908365241,-3.364856125968048,3.6224714028412565,-2.785412799683172,4.436304599501588 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.136829379849626,-2.8695758090898355,3.614607336691847,-2.49712293905651,4.4008455411831239 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.1393351463830359,-2.5341186208130477,3.6315231828585867,-2.272274635545841,4.378227934065255 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,4.1398956073127819,-2.3116402199404608,3.644220284826588,-2.107603355516858,4.366468452256067 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.144338517987344,-2.02486858196508,3.6627774163351889,-1.8879319305622176,4.360441611589673 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,4.10348783308903,-2.3282930099532437,3.621405225139142,-2.202497631885535,4.350415761177106 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.066711196656611,-2.6327765022630524,3.56113681613823,-2.5191516455669218,4.331310174877503 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.023880210551717,-2.93794995598756,3.500309297724243,-2.8354837858900057,4.303631069130154 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.9785962634896605,-3.2433806805965137,3.4351006882591266,-3.1519075238653615,4.269905161858141 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.9501443837780885,-3.297222930665273,3.3965145817586519,-3.2101519336312096,4.235168203450026 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.9186663725705954,-3.351777854744562,3.3633284432108327,-3.2715658921750334,4.202292255455368 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.8879578840348945,-3.4061979793252417,3.329437310671665,-3.333192515488406,4.17145448423482 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.8578646083632659,-3.460620513789208,3.296232501708573,-3.394703038470368,4.141872714834793 
